video_id,neg,neu,pos,total_tokens,chunk_count
ekDEL73fxNk,2.51815688,-0.04179046,-2.76935416,725,2
lGDVHr4qv-0,-1.33806249,0.50104988,0.81333402,958,2
KHqjg4SwNfw,0.02930293,0.96823442,-1.17363727,363,1
nVN8N9z4gVg,0.43896402,0.67810142,-1.31852431,859,2
-Gvt9YYSkW0,-1.41480410,0.32916862,0.98965633,382,1
p2Hd2hdUgrQ,0.63615484,0.61790752,-1.53267808,1331,3
ybkykx4ZlXw,1.64298677,0.17856899,-2.15343404,500,1
VVEHpN1smXI,-2.47424126,-0.63709056,3.73997831,162,1
OHS2L3l1wwo,-0.45021885,0.56930046,-0.35856447,695,2
F6QDUdaeXVA,1.32882003,0.48847348,-2.12332936,534,2
XHAbnsdNbSo,-2.24219906,0.16312392,2.26652342,1292,3
MXMT4RlMK34,0.71218086,0.47073253,-1.47619713,904,2
twNbu89H5Ws,1.43476273,0.59594522,-2.35784740,687,2
sPkHDozkqNo,-0.25410411,0.58275838,-0.55016743,989,2
7HNeFyrTizs,-1.34805068,0.58083157,0.62903047,1150,3
gBFPn9to_VE,-1.36310101,0.68194474,0.55079625,1086,3
18bWfxAk9i4,1.36186008,0.53188941,-2.15924283,802,2
TM4EMzRmgrg,-1.05767098,0.32125829,0.63401914,851,2
x42LTKdOMB0,-1.43835250,0.56673531,0.76543903,917,2
xWIV8oDnCe8,-1.60198581,0.54066653,0.98220026,648,2
wzIwThYK3B8,-0.57248173,0.41509446,-0.03967519,1170,3
ZLew6r5VUSw,1.00160733,0.51143456,-1.87577026,982,2
DGcIVo6RCgM,-0.13650706,0.44944158,-0.51295834,1035,3
QpnT9b5mxbI,-1.26620792,0.56467860,0.51170809,697,2
CWNq9shhSrg,0.44856636,0.38262991,-1.09600685,1050,3
YxtrRlphvBk,1.33459677,0.19290309,-1.78860272,876,2
z-b0yytEMXQ,-0.50623278,0.57517165,-0.29272879,1124,3
ozGCZ5PCzuE,1.65143910,0.28141004,-2.25750611,1115,3
eeeJ-drso-M,-0.59578475,0.63461928,-0.25185790,1343,3
g5mGZnqW5wk,-1.79231138,0.44959608,1.19896404,553,2
_GpmWsROhVI,-0.67402919,0.38021941,0.11307398,1308,3
EUbIzhlN8ao,0.44177537,0.48651371,-1.17529281,1025,3
b4KJy1kndD4,-0.29469470,0.25393193,-0.12909140,1102,3
iWF6bNROpvU,-0.30603070,0.41940573,-0.33142404,1237,3
iwwGQ7PoKi8,1.33339949,0.33341380,-1.97799777,578,2
xzYo9HC_ZQs,-2.01565454,0.50228117,1.57630935,5682,12
Dcu9XN1jBiY,1.62915308,0.12342982,-2.02454492,905,2
v1MQHnmhMz4,1.09361297,0.31150165,-1.68964148,1319,3
_ckyhNOiYCg,1.01163825,0.22854362,-1.52392894,760,2
r2z6C6H7MbY,0.48927513,0.35306276,-1.13150489,743,2
YEeAiD5bXCQ,1.64190578,0.03365609,-1.98885047,410,1
56aIzrr8CBQ,1.60531437,0.10239317,-2.10141492,344,1
Hk9vtBEKP9Y,0.18205832,0.44414431,-0.87328735,1331,3
5JmitMblbTk,-0.65557846,0.69898958,-0.32568524,1300,3
e9QW4EgUB1Y,0.19659331,0.16294226,-0.57340014,394,1
D_Q7PO7VWOc,-1.92306619,0.29385697,1.65903773,833,2
Sw_LT_ngHVk,-0.77321523,0.44360666,0.24906421,4840,10
wbMrQzALhM8,-0.49759713,0.18423145,0.16210422,463,1
IUwkB7MplyM,-2.43137456,0.07043525,2.54705871,654,2
6SPIZYjJEho,-0.99795687,-0.14626823,1.19624293,239,1
IKQSoZoMpzo,0.50151083,0.49238435,-1.24994589,1284,3
ogyUy6dWaUQ,-0.15306428,0.25859809,-0.34247497,350,1
X_GJ-CUuXOE,0.71471196,0.28936917,-1.37178028,509,1
StrJLv-Fh50,0.45858063,0.44982039,-1.13784185,1096,3
Op65BxZocNY,-1.63463348,0.36903000,1.29595192,6443,13
DPTELRhHHvE,-0.99154980,0.53881394,0.33512463,1100,3
Am2ev4uxUfc,-2.40530401,-0.00847048,2.66690883,657,2
Dy6ecJLlg_4,1.00265331,0.27342324,-1.57807177,753,2
uZqxpFV-pnM,-1.30092815,0.26855309,1.03655692,874,2
QQk1VdrjGco,0.59105101,0.53351777,-1.40927341,782,2
JzmEVCQlnDY,-2.19990587,-0.08676965,2.42093182,215,1
RCbzeXDBVgM,-0.00303800,0.35651614,-0.62536515,728,2
XyByHA2fkrQ,0.27845114,0.45429820,-1.09813976,422,1
fwObRdXnaDQ,1.04680753,0.40111840,-1.63779676,232,1
fERuqYscBYc,-0.12033924,0.77632105,-0.83172333,313,1
k-JTJbAJd9w,2.19073464,-0.02724972,-2.43778618,600,2
zAfIUYeehpI,0.70097679,0.45509982,-1.48974466,190,1
7mLmx9cir9I,-0.68556786,0.44425976,-0.00545410,236,1
BBDKXD1crUA,-0.40426654,0.48770903,-0.15972271,3823,8
e-3XBfFl93g,0.48470322,0.49539959,-1.26812671,1341,3
kkK1TnAn0To,0.23497617,0.63362848,-1.25786869,593,2
YP7OH5jDZ_o,0.83287638,0.45121968,-1.57387061,1504,3
912g62Tw85M,1.18619370,0.30053461,-1.81790352,433,1
R7Na0Q0FyWM,0.41349715,0.54078543,-1.18303168,448,1
RCyKxTCMh8A,0.51653107,0.47754079,-1.24837601,970,2
6b1tsNxuJ8A,0.45823457,0.49272893,-1.22199854,1008,2
X5HvZDT5_OA,0.13638437,0.65075135,-0.95144977,1111,3
7leHyq4D3L4,-0.76244599,0.87182412,-0.32630438,1350,3
2mcVltlGwQ8,-0.75087654,0.54622253,0.10068750,949,2
1H38yfgB2GM,-1.18937719,0.63846387,0.36342292,717,2
y3T04rCsn9I,0.70332670,0.87975609,-1.86118114,134,1
r5Jkt0vd_8E,0.86651974,0.39555216,-1.55280185,1023,3
kS-tYhSuFdI,0.78073662,0.48022314,-1.55993004,1680,4
bHxA_Mc9U7Q,0.20889063,0.48825318,-0.89458767,2599,6
yEeSsqhVkHU,0.96617552,0.48117700,-1.79306204,954,2
oBiCfWVBbLQ,1.04998649,0.43280576,-1.82704918,918,2
8qhDW65Ti64,0.64590799,0.21576001,-1.13516320,1296,3
TCRapm1wzhY,-0.59373072,0.62132380,-0.22896136,619,2
ueGwIspP3GE,-1.01470804,0.37476996,0.58672555,1130,3
-i7Yt0Bqs0s,0.33864940,0.72888537,-1.35305864,1331,3
pg42HoU05ss,0.83168503,0.35607064,-1.51972091,1397,3
6qgz6M73__E,0.47708288,0.93795005,-1.68202570,1010,2
68Yas7IRztc,1.15004566,0.45918892,-1.91826740,1340,3
rDI9wYeOLfk,0.54074494,0.56197465,-1.37204132,1088,3
00ISvlbemxw,0.53236694,0.56713342,-1.38160760,1078,3
f3Dm9jpp2d4,0.31309861,0.41971517,-0.99582243,467,1
CzjFpRiGg9k,-1.47364293,0.73499892,0.67303046,1022,3
9vGVlyBl7Jo,-0.44369072,0.55702885,-0.26817976,6133,13
vhMNNd54OZk,0.17656438,0.64234024,-1.13236363,791,2
mxk5hxoxsxU,-0.85601382,0.63563170,0.03771697,7509,15
T5wg2uC7PnA,1.07528088,0.52617592,-1.90591361,1252,3
gV8kzuukAlY,-1.78670478,0.66285729,0.95543039,186,1
M0VqVhT6lqY,1.98072767,0.06429192,-2.47750282,172,1
Jljs2X5De_4,1.04294259,0.41161073,-1.77121699,938,2
ZpqpTk5COpo,-0.87679005,0.17374860,0.59039396,263,1
mzbBNb81xlw,1.44416591,0.38640898,-2.14669071,1403,3
HZrd7Pa83Ng,1.42663173,0.40043822,-2.16581276,1673,4
TN0nn0yyTik,-0.01281740,0.56631772,-0.76434014,1343,3
xk13vaTijlE,0.52818280,0.18097423,-0.93572938,210,1
bYtIBAriNQQ,-0.05331299,0.52388990,-0.69850577,1152,3
z79eBWPEhLc,0.23850623,0.63579001,-1.13444776,1574,4
9GrhEf96qew,0.79003863,0.50328407,-1.53469695,3647,8
cr-Cp2FUrw4,1.05313295,0.48276330,-1.85335545,1189,3
fhaUjuqCbUg,1.05656959,0.44974607,-1.72317601,1712,4
-yDs4oZZYfY,0.67876289,0.35335546,-1.31797987,574,2
BQMOeD7__dA,-0.53017699,0.59631923,-0.24935773,1663,4
7tiLmBK82qo,2.88252330,-0.20144759,-3.00106573,217,1
exiAqq1vRF4,0.02643516,0.35290414,-0.46810427,216,1
APBJChBuagc,-2.12052774,0.15913193,2.11570668,108,1
S_Sq8aWXy9I,1.03140118,0.28800971,-1.61309697,1457,3
cCJXX__WA7g,0.28195030,0.59935045,-1.22596205,1994,4
qJvIn128b04,-0.39951457,0.80353394,-0.57353514,616,2
NOGBThjKPiU,-2.13209748,1.10877872,0.99468380,174,1
UT93-Psj1dw,-0.01728123,0.51149607,-0.65418917,216,1
v7f1Dq4cs84,-0.92581391,1.19562602,-0.41951782,93,1
ycb0uNkGQps,-2.49316907,0.32098842,2.15907860,149,1
aT7y7bi2-mA,-0.81717730,0.75433809,-0.19976035,388,1
jD1p_MiQ0uc,-1.16409577,0.90346150,0.12096467,1422,3
iaqh5iccLok,0.10732926,0.54535162,-0.80306393,59,1
D3rsf0uocDA,0.87124424,0.43065494,-1.60578023,816,2
O22vgM-ooh0,-1.75476789,0.31092346,1.42441630,103,1
x0eYHp8pfwI,-0.54140419,0.50079844,-0.12002645,513,2
l04alMnd0TQ,-1.25964069,0.45201427,0.89677751,346,1
aVUiaf9gAEw,-1.25459611,0.20978637,1.08876169,173,1
0-U-wBd0f5A,-1.60872853,0.25027978,1.48268282,189,1
yyWzFrXK-ec,-3.02259731,0.40025550,2.78741479,87,1
c22WysE665k,-2.94338179,0.47985977,2.75394082,452,1
N4SmeLdC0yE,-0.65913475,0.43994731,0.09550466,474,1
tFh458Q-1Us,1.18798008,0.40791084,-1.87609809,849,2
rt8rhKL-aOA,-0.08022048,0.98497445,-1.16855234,1255,3
e9rho8rd79M,-1.93150115,0.84341407,1.00973654,194,1
RH6BFAmy34I,-0.70897219,0.67170233,-0.03090844,625,2
Z6LUDDBTtxA,-0.62742236,0.79779727,-0.19974298,1172,3
LpqIuMj_J5k,-1.64250624,0.59277356,0.78681231,105,1
8Tr4dJChbv0,-2.04596944,1.19883245,0.53199722,725,2
3El4k-TbPBY,-1.95068979,0.66780257,1.22552955,197,1
6kj7kKqyWLQ,1.97377372,0.29071331,-2.48327112,509,1
dFtkOb0ZNRE,-2.82480073,0.53048277,2.32116890,116,1
5BWCrWCj-hw,-0.14379053,0.52176985,-0.49801109,1402,3
2TznpIIcLdo,-2.66660309,0.45447308,2.13550115,168,1
5mzENR5Dxk4,-2.16296196,0.56874189,1.60166037,682,2
xPY2WBwsi-4,0.96033955,0.64154875,-1.79526377,504,1
GX1uINfX724,-2.95848823,0.93130970,2.13865995,180,1
byVQavYOYoY,-1.00637440,0.90099400,-0.10019240,623,2
-s8AdUK0Iw0,-2.76129842,0.72518671,2.15830302,408,1
PNiX5WecXKY,-2.35339141,0.40933084,1.90434480,74,1
D7s881IEeCY,-3.36777258,0.25429946,3.49602962,136,1
cDr4mKJX2TA,-1.43503165,0.65899247,0.78434300,204,1
3wuZ9ferPsQ,-1.57611501,0.76121259,0.80543739,430,1
r5S8HMM_PLg,-2.58397603,0.99711478,1.54157043,228,1
VUUFnjeC3B8,-2.75104403,0.36597723,2.66030407,448,1
wEL_90Ek6Lk,-2.48049831,0.40332985,2.21682167,92,1
YcrjC3pDq68,-1.08992040,0.48991966,0.60456800,448,1
k3mAgij5npU,-2.98930907,1.02058506,1.84092641,120,1
Rja1ohhH54Y,-0.21012291,0.73055893,-0.59448195,508,1
MGjA_ten7cI,-3.41231179,0.53031719,3.13928461,194,1
LPLgqb8c3Rw,-0.83624256,0.71508175,-0.04962288,452,1
7OmBi9QL0es,1.31022361,0.46529903,-2.00212856,1173,3
vLgZUpoNIYU,0.70796454,0.61514455,-1.60541451,208,1
aSEo76-Q3NM,0.21952669,0.49178949,-0.85317577,1267,3
w7yndImqHvo,1.02941256,0.42659775,-1.53659554,731,2
66GaP2R-ONs,0.94991064,0.55477467,-1.65351026,1179,3
cmdPqhOOdqA,1.58214891,0.83499885,-2.64304519,70,1
H9M9-mIowmU,2.21891794,0.19220031,-2.59101151,930,2
om4UVuV7kDE,0.79425215,0.58810080,-1.56046188,805,2
dTSFFEDz2qE,1.55802548,0.51221144,-2.29997063,234,1
zcWnGIzLoZI,-0.09675222,0.65487085,-0.66385720,808,2
qFlpPqypNaM,2.20254326,0.22425658,-2.69284964,398,1
rUNJ-SOYzGc,2.50174165,-0.07079513,-2.54626775,426,1
tqQVPsqbiQI,-0.45163324,0.28992385,0.28355545,112,1
iQ1MmwtEGfo,3.20408630,-0.31417263,-3.05160642,102,1
emln0tl62uU,2.89084339,-0.02519619,-3.06835055,129,1
JT3twkL_upE,-2.26006579,0.91091412,1.15145397,146,1
vxk4XHPmoFc,-2.07349896,1.44342852,0.56790912,126,1
R12nbnhcC8M,-0.68421376,0.61137557,-0.04661613,156,1
mTrN3AXMpZ4,-1.16649532,1.15202975,-0.17443100,239,1
VDJiyQznc3s,0.03874348,0.59698921,-0.77413428,106,1
YyuNiiJAm4g,-0.77078778,0.69752949,-0.07247210,114,1
E3Qmkt8OuJ0,1.76275098,0.15686687,-2.20132765,719,2
jIhBzi30s40,2.33188796,0.20119414,-2.72408843,94,1
cxGkbc9E7LU,0.82436979,0.91173124,-1.86173236,111,1
mfzkWjITLLY,-1.10234118,0.77025181,0.12895465,161,1
inVa6SjCOl0,0.48324132,0.73162919,-1.50482702,205,1
JFC7tSLUsrc,-2.12601917,0.83721611,1.22660342,1165,3
_HSNh_7Ik5c,-0.94176805,0.90838063,-0.21417120,506,1
nzV7PLfLFgg,-1.45778549,0.29671466,1.22103846,166,1
VY4Td0TD6sw,-2.57377481,0.98971248,1.46140921,264,1
xTWg-IEdZLo,-1.80333269,1.06836164,0.67012537,175,1
vS_6KV2rkTg,-1.19733822,0.43972772,0.59362173,181,1
IFO3rH-GmpY,-0.25705269,1.33237875,-1.24244523,164,1
sOhRGs9OwCs,-2.83124685,0.18837014,2.85538483,130,1
0S1cB7dZVcc,-2.28587246,0.80706453,1.35885549,239,1
RhWrBX1_bfg,-2.39775122,0.48596635,1.95802266,586,2
f_JTj3DcF3w,0.41638223,0.52763916,-1.09852359,786,2
mGs9dU32R9E,1.10674070,0.30649038,-1.53944461,619,2
bFFNO-ezv7M,0.64881842,0.45266140,-1.21422011,667,2
b4i__ejBK2w,1.55426477,0.27833957,-2.00321825,1557,4
mFwMWmzpYUo,-0.31154535,0.50617495,-0.28073420,1648,4
ZwP0AjwbFss,-0.57859012,1.15428269,-0.87653625,954,2
03MZ_floCKA,-2.95006821,0.87120458,2.20824741,974,2
E1cJHx-vmhc,1.40301776,0.40214986,-2.03057516,2572,6
Xg1rNVO8Fpc,1.02289145,0.48378799,-1.72189417,1470,3
US5AKgoFj7Q,-1.26632109,0.43062467,0.83022989,624,2
paq_0F1NFUM,-1.92089196,1.24674617,0.40319512,1408,3
gnZiSLsg0xM,-2.96790324,1.25642873,1.64626192,583,2
jd6v4tjDQcY,-1.68592669,1.21482100,0.20683223,599,2
hslZ8bxRJmo,-0.81111315,0.82811427,-0.06361498,952,2
S2FIoxkYNVM,-1.06750416,1.04569660,-0.26697690,952,2
Z9PGlgPjR5U,0.77193937,0.41850491,-1.41851075,550,2
pKAjYjvQHVQ,-0.35385162,0.63246667,-0.48005870,400,1
NVfjau9rChU,-2.72894643,0.93375703,1.82605091,881,2
iNzJWOxFqTE,-3.42319679,0.44255495,3.23671532,378,1
VpQrer4whQQ,-1.07769080,0.82126510,0.01880847,827,2
HT0P2X7SOo4,-2.37893242,0.58546782,1.83271735,1031,3
97hLjJsY_rQ,-2.92122173,1.16810977,1.83597207,429,1
TilfkKtwcSM,-1.47404755,0.35852553,1.13244968,684,2
olPDqKgGOcY,-1.78814026,0.55939032,1.26936067,4163,9
EmEb17QgEx4,-2.77503514,0.82857740,1.72517717,162,1
T_L2S8wUNOE,-1.33515859,1.20454669,-0.19148862,266,1
0Nbm2jPqOOc,-1.51946628,0.63419902,0.57901961,237,1
17m9ehEGp_M,-2.43553472,0.86515647,1.44599688,171,1
rNDDkoj4ZCU,-2.03972411,0.51614380,1.47654927,263,1
wIXHglbthRs,-2.54364948,0.97901308,1.58298832,717,2
bZxltF7PEEk,0.32867589,0.61072661,-1.13847964,795,2
mMiAdlD98dA,-0.22492260,0.87852800,-0.84284066,709,2
M-LeJei5J9s,-1.49189186,0.02172837,1.72175133,204,1
MujfzYecRK0,0.17236877,0.98297644,-1.38352449,2127,5
s9kTxGaDbNo,-0.26487292,0.63173411,-0.49470216,631,2
mqJedG-IEbI,2.46819019,0.28304893,-3.01609945,72,1
25bHIIwtsAI,-0.71377659,0.91639531,-0.54464376,402,1
dvm5Kj2BuYU,-1.70858337,0.73159036,0.97943309,869,2
ttJGuEP_2Kk,-0.04526677,0.80538332,-1.01427090,354,1
SoiEwWOX5lQ,-2.43018770,0.23131637,2.29926682,257,1
3nTYij2PLMw,-0.38174130,1.03439260,-0.84153150,706,2
8TJpzqap77U,0.21089704,0.67176753,-1.19844735,426,1
fKuluzkhYW0,-1.88834977,-0.01118551,2.04330063,130,1
HENSMxsV1b0,-0.94669408,0.91507691,-0.06413613,208,1
BQxXfs_8q_w,-0.02693153,1.03230267,-1.10157782,1233,3
RuuQWY--kew,-0.94814814,1.04211122,-0.23534078,597,2
qIeCtQDKHiU,0.01279621,0.98574817,-1.11193240,319,1
mnsuklvA3bI,-0.81384000,0.92742837,-0.19811142,834,2
UMaCzX5Md4s,-0.25638066,0.91944502,-0.75741236,570,2
CG8NzZlaAw8,-0.71055704,0.98197954,-0.35778521,4075,8
Q6aFUkt6Mkc,-0.96031252,0.65312408,0.24805412,778,2
7-ErPlyd2Ag,0.52811384,0.71726483,-1.55349660,341,1
NyP8pT44wQc,1.18556094,0.50783741,-2.08456206,286,1
dW3T_v1fRks,-1.60316372,1.22904849,0.14440586,506,1
7bE-KFRPiec,-0.66039789,0.36900979,0.00363002,221,1
6Da_rmGQT50,-2.82235265,0.56160319,2.34723234,160,1
kmWxKZ9ZwTo,-3.00267410,0.99900007,2.03840017,481,1
soMAuunPV8M,-2.44303846,0.48414904,2.14857864,300,1
4DAS1GhAQ0s,-0.15227694,0.89079034,-1.04934895,574,2
K3MaX_Y0sVQ,-0.40005785,0.95640153,-0.89028835,367,1
-FBJvlUBPo8,-0.38817102,0.54899418,-0.39718887,323,1
XVLYT1cVJxY,-2.47718453,1.36914897,1.01796103,112,1
h9R_NFJu7_o,-2.69694066,0.10929708,2.84080148,175,1
0p3rv8OCwbY,-2.47968483,-0.42945910,3.29732084,114,1
BsKkmzBH1WA,-1.88541375,0.91982919,0.71206062,752,2
E2F4wakA39g,-0.42904866,0.74111203,-0.47619405,1062,3
7pZlhuxY2eA,-2.86713576,-0.29396462,3.61068296,63,1
HvKPgaqw00c,-2.62860870,-0.31081074,3.36555529,76,1
3-AjnFp-1xI,-0.72569698,1.11674631,-0.74146914,457,1
LmGaMXB3lUE,-2.10628633,0.87721380,1.23642086,1274,3
cm5dcjqfpxI,-2.92882800,-0.20541410,3.48674273,274,1
YUQu4_MzD6s,-0.22809710,0.90436596,-0.77873439,240,1
HJHUKveG1IQ,-2.41953087,-0.05353615,2.88787889,280,1
3zVp_DPcv_o,-2.67114949,-0.25344327,3.28999424,220,1
nRtOj14WfOw,0.21964106,0.63676524,-1.03716135,334,1
mES4FL4IAb4,-2.92553094,-0.17695177,3.52370869,581,2
zmf3eGmcLmU,-3.23799181,0.66529042,2.60688615,274,1
SAsTetddFt4,-3.33293533,0.24124439,3.42350674,164,1
9Sww8Waf_3Q,-3.01085424,0.60020244,2.49401259,261,1
bHRfFO1cm_8,-2.51104116,1.36814320,0.86289942,194,1
YCwu_1TKnWk,-0.61258114,0.99518530,-0.58995021,916,2
49Ry_R3Zu5E,1.19560186,0.51635371,-2.00109952,522,2
qj86Unc9PYM,-1.98435724,0.55468166,1.34230387,398,1
IQSUWyv1RCY,-1.50392950,1.17886508,0.25453559,48,1
JzRg2-nYLAc,-1.25373101,0.87313837,0.29656917,249,1
yRn_3BNMw-w,-1.58883095,1.05003762,0.53143597,376,1
OIcfTPGQUk8,-2.98541141,0.72092134,2.27358723,88,1
nCylFCRhBQI,-1.61470604,0.83188105,0.73291677,117,1
R1kGGOVhAlo,-0.97269684,0.81389564,-0.10980553,105,1
WU-clqEz_zg,-1.84837556,0.90740162,0.74561441,410,1
HOGgbdCfJZ8,-1.99397990,1.02782754,0.71807518,637,2
WDhDie9ZtEs,-2.35912800,0.78229672,1.50918019,473,1
Mk3tO0InylQ,-2.91878033,1.07913470,1.84134567,442,1
04JoS_ugV78,-2.66790104,0.80868196,1.83692443,295,1
3esF3aYO-Ew,-2.48783970,-0.16571040,2.90038633,149,1
wImnDFxvXZk,-2.80679035,1.33208048,1.20400500,258,1
1pMrPXBPS-Q,-1.66009355,1.03761411,0.40453187,175,1
4mw4OL2wxWE,-2.38927937,1.12033975,1.04135621,290,1
l_7NlgPcbAA,-2.96120548,0.90405357,2.04718184,163,1
JAkUk69nFnU,-3.23101878,0.21451278,3.33361983,218,1
x2TC0j0wHjk,-1.91232359,1.12213755,0.64639437,101,1
W25sEfyRtaQ,-0.99524707,0.70448577,0.18020940,175,1
Pd2j8gYcrVE,-0.56819123,0.85339874,-0.50054049,287,1
aA9ObocBugY,-1.55978513,0.79416013,0.67501235,165,1
ygsv2bihQ-w,-2.84813881,1.22739780,1.40113080,265,1
UrCk6jc5wzM,-1.29158080,0.29605269,1.03417540,120,1
ZdUMLQzDg2c,0.85122919,0.67077833,-1.92535341,91,1
O5Ad-l4S0vM,-0.14904231,0.79897058,-0.75493145,149,1
FtiKiM3qlbI,0.77420682,0.44462204,-1.42131698,252,1
o7Muk3Nqo3M,-0.06647539,0.81557214,-1.05300665,406,1
-EHRK89Fd_o,-0.86668150,0.92305639,-0.32453950,1156,3
Q8dEiEofdS8,0.81383568,0.75912637,-1.88301170,399,1
XYDHWOZdIAM,-1.38832137,0.99186003,0.25657164,1957,4
coF4rMGv5Tg,0.36603642,0.54685682,-1.09481204,147,1
RA1BPIpKQHE,-1.43627357,0.97901022,0.39573279,437,1
faqma0WMvcs,-1.56538033,1.07018518,0.01565789,89,1
aIQHCcrMdCY,-1.77135181,0.65280175,0.90668035,181,1
UYXOsJWyZyY,-2.34783340,0.89353538,1.43145072,196,1
Ic2rU0jbQ1k,-1.89088690,1.36749852,0.32752398,101,1
0aQPj2n3Xvw,-2.53364730,0.92388082,1.51967728,162,1
gWp7Hf0rOxI,-2.85922337,0.99760950,1.82845271,161,1
1TP0qBAa0BQ,-2.30489159,0.50422753,1.87297397,581,2
txz8GQRx8DM,-2.85234308,1.42709255,1.37092531,80,1
UT2jCSGelFg,-2.88731241,-0.04622790,3.32081294,133,1
9rYciZjkVO0,-2.57690954,0.70027715,1.75173855,189,1
SGiWLjQQlog,-1.18510437,0.91020197,0.23010358,176,1
Fshy-OgMVss,-1.90538168,1.79093158,-0.11837465,126,1
COTZnhRO_Q4,-1.53271115,1.65275490,-0.38867930,86,1
QpSFo-1pmyA,0.69227213,0.77362418,-1.66739440,108,1
MGHxkhkCQbE,-2.12035275,0.95179379,0.79834455,130,1
U-wXdm1oiKw,0.47905409,1.08142936,-1.87695062,125,1
LNTP38fgiNs,-3.33938098,0.12220609,3.59773064,58,1
RC_u1fvFXus,-1.31104231,0.66591263,0.58693820,358,1
jNDvRvO6W8I,-2.99725199,0.34193158,2.92934704,355,1
aAxOFAKXv-A,-1.07579947,1.22161424,-0.63772041,105,1
9YjHxIJ4a_o,-3.03188324,1.53255796,1.41382623,94,1
8zRNHZShD90,-2.57839417,0.43397957,2.16232204,80,1
uCydP5mSXRE,-2.65242696,0.81345940,1.80087686,183,1
iihWuUByOKY,-3.19970345,1.28270197,1.99055076,116,1
KZ9hb-Fqp30,-2.25412178,0.85614753,1.42788947,205,1
WITvQ_mVmms,-2.62077498,1.16431332,1.39800417,317,1
BYzHTwF569c,-2.01829290,1.38668704,0.43958604,156,1
iUPhOAP8QvA,-3.13449597,1.34660065,1.77510273,184,1
9MsiddTgGCk,0.83123296,0.29447901,-1.32705200,140,1
0QXfHktg18Y,-2.64625788,0.54245245,2.14511180,188,1
MdYkX4O8_Ig,-3.18857241,0.65812522,2.70546913,412,1
mqzczrjlAN4,-2.82838202,1.06894290,1.76813579,185,1
kn7xMBBnub0,0.11834106,0.89562976,-1.48096621,75,1
xu-FKrdYnO8,-2.54687309,-0.10902666,3.09927511,305,1
NNcIFN-HKXQ,-0.28087463,0.37226068,-0.17578265,610,2
pXnayu0UeB0,-0.61883223,-0.05712525,0.62347448,102,1
wNtIIO2g7kg,-2.54160333,0.72462523,1.82217669,272,1
DrSPbhnG6KI,-2.95695853,0.19781090,2.86355257,148,1
yvXy13p2hco,-1.06073808,0.79519149,0.01384195,747,2
8U4Spk_KNdM,0.26345671,0.85671530,-1.37757076,1169,3
cAb2-M7ljdM,-3.01523490,0.86289264,2.11852273,1171,3
Em0FgUCh89E,-0.21019286,0.62915814,-0.63701057,500,1
1uC8tlcjWn4,-2.85308075,0.75445259,2.08748102,334,1
ljiymkbZgMM,-2.69101977,0.53033632,2.14609122,322,1
Le2iWfoynQI,-1.42504159,0.59510249,0.75242124,654,2
wgeiH25xJuM,-1.44086916,0.59999287,0.80683318,1042,3
b-sWMRa4T6Q,-2.69802523,0.74733919,1.95859325,211,1
loAzNhJCREU,-3.20263201,0.64571724,2.63615075,574,2
WKi1oyfm8zQ,-3.09994221,0.36453676,2.95706391,228,1
wOa6P7UmbOI,-2.31168389,0.86262345,1.37273514,477,1
iVhajGBqz9Y,0.17181681,0.48115242,-0.95933390,227,1
wy1ByNrXmrk,0.46329260,0.67274266,-1.45119083,289,1
D5JLM6j1A3Y,-1.47274548,1.08526111,0.26548469,1936,4
YiY8DDjNHQM,-2.41871142,0.47960413,1.92700279,376,1
HNIp3aWYC8A,-2.56774855,-0.24158473,3.21431541,131,1
XYDXNHoyvvE,-2.37256432,0.38547176,2.05221272,190,1
AVwrMkffEDg,-3.02007389,0.33921862,2.82955933,179,1
ES8bHKPa664,-2.00941277,0.62230080,1.13398731,250,1
WaMeRHoNVOM,-1.38618708,0.35638791,1.01535499,297,1
cE8_bDUiO-Q,0.96607786,0.55805677,-1.84034598,277,1
HmUW9jAnOO0,-2.85681725,0.69958222,2.18276072,119,1
T8cnBqrCOBY,-3.01085424,0.60020244,2.49401259,261,1
pA-MB7h5n00,-3.23799181,0.66529042,2.60688615,274,1
BVB2x9-6bmA,-3.33293533,0.24124439,3.42350674,164,1
5PNitzObKJg,-2.49040508,1.39753044,0.78039539,193,1
x9ABKJjkprE,-2.26616907,0.18583554,2.18261242,230,1
DzyOkqf968s,1.71241307,0.27097249,-2.31335521,478,1
NJrg69rak2E,-1.81102252,0.35906076,1.26364648,346,1
Zks0Hn_iuqY,0.93654341,0.49745309,-1.70621693,255,1
gp0PISVdcN8,-0.62347543,0.83657372,-0.54563105,243,1
lpTBdu6wVvk,-1.96621838,0.80726247,1.09899439,2031,4
hy4bf5oIEfc,-1.80100232,0.68180428,0.97780401,1079,3
pLOZpABRMsA,-0.86207653,1.36137614,-0.70772512,555,2
qRtUESHBlJk,0.46446225,0.55333740,-1.26491368,406,1
GsPkSz7ftWU,-2.54250336,1.35425568,0.87114871,136,1
zHMK9qHbO1A,0.48293176,0.77149664,-1.51192258,555,2
8-EP9ap3uwA,0.30745298,0.90927180,-1.50419430,631,2
x-LwvZVJs20,-1.15314938,0.82826383,0.16414688,3682,8
mT6X5wCgW_I,-2.75813176,0.57904393,2.33178864,1012,2
